"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"142541","null","true","3","null","28","125","7036","null","2015","2015","null"
"142542","null","true","9","null","28","116","7036","null","2015","2015","null"
"142543","null","true","1","null","28","111","7036","null","2015","2015","null"
"142544","null","true","28","null","28","6","7036","null","2015","2015","null"
"142545","null","true","10","null","28","7","7036","null","2015","2015","null"
"142546","null","true","18","null","28","1","7036","null","2015","2015","null"
"142547","null","true","0","null","28","3","7036","null","2015","2015","null"
"142548","null","true","1","null","28","9","7036","null","2015","2015","null"
"142549","null","true","25","null","28","10","7036","null","2015","2015","null"
"142550","null","true","5","null","28","11","7036","null","2015","2015","null"
"142551","null","true","0","null","28","12","7036","null","2015","2015","null"
"142552","null","false","19","null","28","89","7036","null","2015","2015","null"
"142553","null","false","25","null","28","141","7036","null","2015","2015","null"
"142554","null","false","19","null","28","161","7036","null","2015","2015","null"
"142555","null","false","27","null","28","134","7036","null","2015","2015","null"
"142556","null","true","13","null","40","56","7037","null","2016","2016","null"
"142557","null","true","13","null","40","59","7037","null","2016","2016","null"
"142558","null","true","13","null","40","65","7037","null","2016","2016","null"
"142559","null","false","0","null","40","55","7037","null","2016","2016","null"
"142560","null","true","3","null","41","125","7037","null","2016","2016","null"
"142561","null","true","16","null","41","116","7037","null","2016","2016","null"
"142562","null","false","0","null","41","111","7037","null","2016","2016","null"
